lig_node,rxn_node,common_neighbor,jaccard_coefficient,preferential_attachment
365,CH2CH(CH2)9OH-ethylene,13,1.0,22
451,acrylic acid-ethylene,18,1.0,17
416,R-BOH2-R-OH,0,0.0,4
042,acrylonitrile-ethylene,0,0.0,12
071,allyl methyl ether-ethylene,0,0.0,2
410,Aryl halide-Phenylboronic acid,0,0.0,5
143,NB-CH2OH-ethylene,0,0.0,3
448,PhI-norbonene,0,0.0,3
274,ethylene-methyl acrylate,102,0.918918918918919,110
189,FOA-ethylene,4,0.6666666666666666,8
338,acrylic acid-ethylene,19,1.0,34
288,ethylene-styrene,3,1.0,2
035,6FA-ethylene,0,0.0,3
042,5-hexenyl acetate-ethylene,0,0.0,2
458,ethylene-vinyl acetate,0,0.0,11
297,5-norbornene-2-yl acetate-ethylene,8,1.0,7
005,ethyl vinyl ether-ethylene,0,0.0,2
146,allyl cyanide-ethylene,3,1.0,2
200,diallyl ether-ethylene,3,1.0,2
002,allyl chloride-ethylene,0,0.0,10
252,ethylene-tert-butyl acrylate,8,0.42105263157894735,48
442,PhI-norbonene,0,0.0,12
321,C-H-R-Br,0,0.0,1
427,ethylene-vinyl triethoxysilane,0,0.0,1
452,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
078,none-norbonene,6,0.5454545454545454,10
403,methyl acrylate-propylene,4,0.5714285714285714,12
074,acrylic acid-ethylene,18,1.0,17
137,6FA-ethylene,6,1.0,9
076,allyl chloride-propylene,0,0.0,1
303,allyl methyl ether-ethylene,2,1.0,1
308,ethylene-tert-butyl acrylate,10,0.5,64
238,ethylene-methyl acrylate,103,0.9196428571428571,220
360,allyl chloride-propylene,0,0.0,2
248,R-Br-R-C=C,0,0.0,20
383,ethyl vinyl ether-ethylene,3,1.0,2
440,FOA-ethylene,4,1.0,4
136,allyl cyanide-propylene,0,0.0,2
212,ethylene-ethylene glycol monoacrylate,4,1.0,3
187,acrylic acid-ethylene,23,0.9583333333333334,119
298,ethylene-methyl 10-undecenoate,22,1.0,21
117,allyl butyl ether-ethylene,4,1.0,3
190,PhI-norbonene,0,0.0,3
233,CH2CH(CH2)8COOH-ethylene,9,1.0,8
377,ethylene-methyl acrylate,5,0.04504504504504504,110
137,ethylene-tert-butyl-10-undecenoate,2,0.5,3
165,acrylic acid-ethylene,18,0.9473684210526315,34
071,dodecyl acrylate-ethylene,2,0.6666666666666666,2
236,allyl acetate-norbonene,0,0.0,3
306,ethylene-vinyl chloride,5,0.8333333333333334,5
335,ethylene-ethylene glycol monoacrylate,5,1.0,6
384,ethyl acrylate-ethylene,0,0.0,1
422,H2-oct-1-ene,0,0.0,12
282,H2-oct-1-ene,0,0.0,18
038,allyl acetate-propylene,8,0.42105263157894735,48
430,allyl cyanide-ethylene,3,1.0,2
194,butyl vinyl ether-ethylene,3,0.14285714285714285,20
249,ethylene-styrene,3,1.0,2
376,acrylonitrile-ethylene,0,0.0,12
459,ethylene-none,7,0.022435897435897436,311
071,5-hexene-1-yl-acetate-ethylene,0,0.0,6
129,ethyl acrylate-ethylene,0,0.0,1
029,allyl acetate-ethylene,0,0.0,23
055,2-vinylfuran-ethylene,0,0.0,6
210,DMAA-ethylene,5,1.0,4
263,ethylene-norbonene,13,0.4642857142857143,27
466,CH2CH(CH2)4Br-ethylene,0,0.0,4
125,allyl cyanide-propylene,0,0.0,2
113,allyl acetate-propylene,3,0.75,3
312,FOA-ethylene,0,0.0,4
071,ethylene-n-butyl vinyl ether,0,0.0,4
376,5-hexenyl acetate-ethylene,0,0.0,2
381,ethylene-norbonene,15,0.5172413793103449,54
135,1-hexene-ethylene,5,0.625,15
030,methyl acrylate-norbonene,0,0.0,5
258,6FA-ethylene,5,0.38461538461538464,30
071,NB-CH2OH-ethylene,0,0.0,6
234,R-BOH2-R-OH,0,0.0,4
415,methyl acrylate-norbonene,0,0.0,5
105,1-butene-none,3,1.0,2
322,CO2-ethylene,0,0.0,27
385,ethylene-isobornyl acrylate,2,1.0,1
369,CH2CH(CH2)4Br-ethylene,5,0.5555555555555556,20
272,allyl acetate-propylene,7,0.875,15
362,acrylonitrile-ethylene,14,0.8235294117647058,60
380,CO_nonalt-ethylene,8,0.34782608695652173,42
303,dodecyl acrylate-ethylene,2,1.0,1
214,CH2CH(CH2)4Br-norbonene,0,0.0,3
403,CH2CH(CH2)9OH-norbonene,0,0.0,12
331,allyl acetate-propylene,4,0.8,6
389,none-norbonene,6,0.5454545454545454,10
362,5-hexenyl acetate-ethylene,4,0.5714285714285714,10
258,ethylene-tert-butyl-10-undecenoate,2,0.18181818181818182,10
193,ethyl acrylate-ethylene,2,1.0,1
281,ethylene-tert-butyl vinyl ether,2,0.2222222222222222,8
322,CH2CH(CH2)9Br-ethylene,0,0.0,2
410,4-penten-1-ol-ethylene,0,0.0,1
041,ethylene-methyl methacrylate,7,0.4117647058823529,60
315,ethylene-isobornyl acrylate,4,0.2857142857142857,13
356,dodecyl acrylate-ethylene,3,1.0,2
303,ethylene-n-butyl vinyl ether,3,1.0,2
082,CH2CH(CH2)8COOH-ethylene,11,0.9166666666666666,32
158,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
075,DMAA-ethylene,5,1.0,4
173,CO_nonalt-ethylene,7,0.3181818181818182,21
303,NB-CH2OH-ethylene,4,1.0,3
105,ethylene-methyl acrylate,102,0.918918918918919,110
217,H2-oct-1-ene,0,0.0,6
356,5-hexene-1-yl-acetate-ethylene,5,1.0,6
219,ethylene-tert-butyl vinyl ether,2,1.0,1
341,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,1.0,2
231,NB-OCOMe-ethylene,2,1.0,1
349,4-penten-1-ol-ethylene,2,0.2857142857142857,6
336,acrylonitrile-ethylene,14,1.0,24
186,CO_nonalt-ethylene,8,0.34782608695652173,42
271,allyl butyl ether-ethylene,4,0.8,6
396,ethylene-methyl acrylate,102,0.918918918918919,110
273,ethylene-isobornyl acrylate,2,1.0,1
466,NB-COOH-ethylene,2,0.5,3
172,ethylene-methyl methacrylate,6,1.0,5
041,none-propylene,12,0.48,156
336,5-hexenyl acetate-ethylene,4,1.0,4
248,allyl acetate-norbonene,0,0.0,15
019,4-penten-1-ol-ethylene,0,0.0,1
453,methyl 10-undecenoate-norbonene,0,0.0,3
388,4-penten-1-ol-ethylene,2,1.0,1
369,NB-COOH-ethylene,6,0.75,15
149,allyl acetate-propylene,3,0.75,3
329,R-BOH2-R-OH,0,0.0,4
421,allyl cyanide-ethylene,0,0.0,4
142,allyl acetate-propylene,2,0.5,3
379,allyl cyanide-propylene,0,0.0,4
316,norbonene-styrene,0,0.0,3
257,CH2CH(CH2)4Cl-ethylene,16,0.8888888888888888,72
459,R-Br-R-SiOMe3,0,0.0,1
257,N-isopropylacrylamide-ethylene,5,0.625,12
145,Aryl halide-Phenylboronic acid,0,0.0,20
368,CH2CH(CH2)9OH-ethylene,15,0.9375,55
385,allyl acetate-norbonene,0,0.0,3
452,NB-COOH-ethylene,4,1.0,3
223,allyl acetate-propylene,3,0.75,3
455,allyl pivalate-ethylene,2,1.0,1
104,2-vinylfuran-ethylene,5,0.7142857142857143,6
231,R-Br-R-SH,0,0.0,4
123,5-norbornene-2-yl acetate-ethylene,9,1.0,14
209,1-butene-none,3,1.0,2
293,ethylene-styrene,3,1.0,2
057,allyl pivalate-ethylene,0,0.0,1
409,ethylene-vinyl triethoxysilane,4,0.5,7
117,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
215,R-BOH2-R-OH,0,0.0,4
451,CO_nonalt-ethylene,7,0.3181818181818182,21
182,allyl acetate-propylene,3,0.75,3
058,ethyl vinyl ether-ethylene,0,0.0,2
391,ethylene-vinyl chloride,5,0.8333333333333334,5
343,CH2CH(CH2)9OH-ethylene,13,1.0,22
130,allyl trimethoxysilane-ethylene,2,1.0,1
206,allyl methyl ether-ethylene,2,1.0,1
338,CO_nonalt-ethylene,8,0.34782608695652173,42
355,butyl acrylate-ethylene,14,0.9333333333333333,36
315,allyl acetate-norbonene,0,0.0,39
328,C-H-R-Br,0,0.0,1
112,allyl trimethoxysilane-ethylene,2,1.0,1
102,1-butene-none,4,1.0,4
226,ethylene-vinyl chloride,5,0.8333333333333334,5
080,CH2CH(CH2)9OH-ethylene,14,0.9333333333333333,44
031,allyl acetate-ethylene,23,0.92,46
089,allyl ethyl ether-ethylene,7,0.7777777777777778,18
417,ethylene-tert-butyl acrylate,0,0.0,16
103,ethylene-styrene,4,1.0,4
209,ethylene-methyl acrylate,102,0.918918918918919,110
273,allyl acetate-norbonene,0,0.0,3
301,6FA-ethylene,4,1.0,3
150,ethyl acrylate-ethylene,0,0.0,1
327,Aryl halide-Phenylboronic acid,0,0.0,5
322,allyl pivalate-propylene,0,0.0,2
447,allyl trimethoxysilane-ethylene,2,0.6666666666666666,2
184,CH2CH(CH2)4OH-norbonene,0,0.0,3
254,acrylic acid-ethylene,18,0.9473684210526315,34
202,6FA-ethylene,4,1.0,3
073,1-hexene-ethylene,4,1.0,3
074,CO_nonalt-ethylene,7,0.3181818181818182,21
145,allyl chloride-propylene,0,0.0,4
198,ethylene-methyl 10-undecenoate,23,0.8846153846153846,105
392,Aryl halide-Phenylboronic acid,0,0.0,5
232,ethylene-methyl vinyl ketone,2,1.0,1
330,H2-oct-1-ene,0,0.0,12
440,acrylic acid-ethylene,19,1.0,34
048,NB-OCOMe-ethylene,0,0.0,1
081,NB-OCOMe-ethylene,2,0.4,4
274,PhI-norbonene,0,0.0,3
416,CH2CH(CH2)8CO2Me-ethylene,0,0.0,3
036,1-hexene-ethylene,0,0.0,3
364,ethyl acrylate-ethylene,2,0.6666666666666666,2
007,2-vinylfuran-ethylene,0,0.0,6
156,acrylic acid-ethylene,18,1.0,17
423,1-hexene-ethylene,0,0.0,3
429,ethylene-methyl methacrylate,6,1.0,5
165,CO_nonalt-ethylene,7,0.30434782608695654,42
370,ethylene-methyl methacrylate,6,1.0,5
398,R-Br-R-C=C,0,0.0,4
206,dodecyl acrylate-ethylene,2,1.0,1
467,allyl acetate-propylene,0,0.0,3
016,ethylene-methyl 10-undecenoate,0,0.0,21
114,allyl acetate-ethylene,23,0.9583333333333334,23
340,allyl acetate-propylene,3,0.75,3
021,CH2CH(CH2)9Cl-ethylene,0,0.0,2
384,R-BOH2-R-Br,2,0.10526315789473684,18
099,R-Br-R-SiOMe3,0,0.0,9
269,R-Br-R-SiOMe3,0,0.0,5
159,allyl acetate-ethylene,23,0.9583333333333334,23
206,5-hexene-1-yl-acetate-ethylene,4,1.0,3
312,acrylic acid-ethylene,2,0.10526315789473684,34
354,butyl vinyl ether-ethylene,20,0.9523809523809523,20
048,R-Br-R-SH,0,0.0,4
319,allyl ethyl ether-norbonene,0,0.0,3
129,R-BOH2-R-Br,2,0.10526315789473684,18
046,ethylene-styrene,0,0.0,2
429,none-propylene,10,0.7142857142857143,13
206,ethylene-n-butyl vinyl ether,3,1.0,2
092,ethylene-methyl methacrylate,7,0.7777777777777778,20
370,none-propylene,10,0.7142857142857143,13
278,butyl acrylate-ethylene,12,0.9230769230769231,12
206,NB-CH2OH-ethylene,4,1.0,3
101,CH2CH(CH2)8COOH-ethylene,10,1.0,16
053,ethylene-ethylene glycol monoacrylate,0,0.0,3
392,allyl chloride-propylene,0,0.0,1
285,ethylene-methyl vinyl ketone,3,0.75,3
235,ethylene-styrene,3,1.0,2
456,ethylene-methyl vinyl ketone,0,0.0,1
412,acrylic acid-ethylene,18,1.0,17
092,none-propylene,11,0.6470588235294118,52
367,CH2CH(CH2)4Br-norbonene,0,0.0,6
193,R-BOH2-R-Br,0,0.0,18
100,ethylene-isobornyl acrylate,3,0.42857142857142855,6
091,CH2CH(CH2)9Cl-norbonene,0,0.0,9
005,ethylene-tert-butyl acrylate,0,0.0,16
105,2-vinylfuran-ethylene,5,0.7142857142857143,6
382,CO2-ethylene,3,0.10344827586206896,54
394,ethylene-methyl methacrylate,6,1.0,5
302,R-BOH2-R-Br,2,0.10526315789473684,18
076,allyl ethyl ether-ethylene,4,1.0,3
108,butyl acrylate-ethylene,13,1.0,12
204,R-Br-R-SiOMe3,0,0.0,1
327,4-penten-1-ol-ethylene,0,0.0,1
131,NB-OCOMe-ethylene,2,0.3333333333333333,5
251,butyl vinyl ether-ethylene,23,1.0,60
403,CH2CH(CH2)9OH-ethylene,14,0.9333333333333333,44
252,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,0.5,3
234,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
128,ethylene-methyl acrylate,102,0.918918918918919,110
029,dodecyl acrylate-ethylene,0,0.0,1
309,allyl ethyl ether-norbonene,0,0.0,21
360,allyl ethyl ether-ethylene,5,1.0,6
042,CH2CH(CH2)4OAc-ethylene,0,0.0,1
106,allyl pivalate-ethylene,3,1.0,2
107,DMAA-ethylene,6,1.0,8
321,ethylene-methyl 10-undecenoate,0,0.0,21
382,CH2CH(CH2)9Br-ethylene,4,1.0,4
231,methyl acrylate-propylene,3,0.75,3
410,allyl ethyl ether-ethylene,0,0.0,3
308,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,0.6,4
398,allyl acetate-norbonene,0,0.0,3
029,5-hexene-1-yl-acetate-ethylene,0,0.0,3
380,ethylene-vinyl trimethoxysilane,10,1.0,16
394,none-propylene,10,0.7142857142857143,13
298,allyl pivalate-ethylene,2,1.0,1
383,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
196,butyl vinyl ether-ethylene,24,0.9230769230769231,120
029,ethylene-n-butyl vinyl ether,0,0.0,2
105,PhI-norbonene,0,0.0,3
366,allyl cyanide-propylene,0,0.0,4
160,allyl cyanide-propylene,0,0.0,2
342,ethylene-vinyl acetate,14,1.0,33
195,acrylonitrile-ethylene,4,0.3076923076923077,12
350,NB-OCOMe-ethylene,3,0.6,4
349,N-isopropylacrylamide-ethylene,6,0.75,12
386,NB-OCOMe-ethylene,2,1.0,1
174,CH2CH(CH2)8COOH-ethylene,9,1.0,8
017,CH2CH(CH2)9Br-ethylene,0,0.0,2
056,CH2CH(CH2)9Cl-ethylene,0,0.0,2
313,ethylene-methyl methacrylate,3,0.5,5
288,ethylene-methyl acrylate,102,0.918918918918919,110
019,allyl ethyl ether-ethylene,0,0.0,3
243,allyl acetate-ethylene,24,0.96,46
083,6FA-ethylene,6,0.8571428571428571,12
100,allyl acetate-norbonene,0,0.0,18
282,R-Br-R-C=C,0,0.0,12
388,CH2CH(CH2)4Cl-ethylene,13,1.0,12
388,N-isopropylacrylamide-ethylene,3,1.0,2
316,ethylene-vinyl chloride,4,0.6666666666666666,5
183,DMAA-ethylene,5,0.7142857142857143,12
020,allyl chloride-ethylene,0,0.0,10
078,ethylene-vinyl triethoxysilane,2,1.0,1
022,ethylene-none,0,0.0,311
095,ethylene-methyl vinyl ketone,2,1.0,1
409,methyl acrylate-norbonene,7,0.5833333333333334,35
249,1-butene-none,3,1.0,2
033,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",0,0.0,1
209,2-vinylfuran-ethylene,5,0.7142857142857143,6
350,R-Br-R-SH,0,0.0,16
254,CO_nonalt-ethylene,8,0.34782608695652173,42
212,R-BOH2-R-Cl,0,0.0,1
386,R-Br-R-SH,0,0.0,4
083,ethylene-tert-butyl-10-undecenoate,2,0.4,4
414,DMAA-ethylene,0,0.0,4
300,R-Br-R-SiOMe3,0,0.0,1
244,CO2-ethylene,3,0.1,81
291,5-norbornene-2-yl acetate-ethylene,8,1.0,7
150,R-BOH2-R-Br,2,0.10526315789473684,18
115,CH2CH(CH2)4OH-norbonene,0,0.0,3
332,CO_nonalt-ethylene,8,0.34782608695652173,42
231,CH2CH(CH2)9OH-norbonene,0,0.0,3
335,R-BOH2-R-Cl,0,0.0,2
122,allyl butyl ether-ethylene,6,0.3157894736842105,48
227,allyl chloride-ethylene,11,1.0,10
344,NB-OCOMe-ethylene,2,0.6666666666666666,2
215,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
130,ethylene-tert-butyl vinyl ether,2,1.0,1
036,butyl acrylate-ethylene,0,0.0,12
102,2-vinylfuran-ethylene,6,0.75,12
156,CO_nonalt-ethylene,7,0.3181818181818182,21
158,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
249,ethylene-methyl acrylate,102,0.918918918918919,110
109,CH2CH(CH2)4Br-ethylene,5,1.0,4
229,butyl acrylate-ethylene,12,0.9230769230769231,12
176,ethylene-ethylene glycol monoacrylate,4,1.0,3
209,PhI-norbonene,0,0.0,3
382,allyl pivalate-propylene,4,1.0,4
217,R-Br-R-C=C,0,0.0,4
032,NB-OCOMe-ethylene,2,0.6666666666666666,2
289,5-norbornene-2-yl acetate-ethylene,8,1.0,7
042,ethylene-methyl methacrylate,0,0.0,5
312,CO_nonalt-ethylene,3,0.13043478260869565,42
071,allyl trimethoxysilane-ethylene,0,0.0,2
447,ethylene-tert-butyl vinyl ether,2,0.6666666666666666,2
387,NB-OCOMe-ethylene,2,1.0,1
450,acrylonitrile-ethylene,13,1.0,12
314,NB-OCOMe-ethylene,2,0.3333333333333333,5
344,R-Br-R-SH,0,0.0,8
098,ethylene-styrene,3,1.0,2
450,5-hexenyl acetate-ethylene,3,1.0,2
389,ethylene-vinyl triethoxysilane,2,1.0,1
166,ethylene-vinyl trimethoxysilane,10,1.0,16
284,R-BOH2-R-OH,0,0.0,4
157,CH2CH(CH2)4OH-norbonene,0,0.0,3
102,PhI-norbonene,0,0.0,6
236,allyl cyanide-propylene,0,0.0,2
120,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
390,allyl acetate-propylene,3,0.75,3
402,CH2CH(CH2)9Cl-norbonene,0,0.0,12
290,NB-OCOMe-ethylene,2,0.5,3
144,ethylene-methyl vinyl ketone,2,0.4,4
422,allyl acetate-norbonene,0,0.0,6
042,none-propylene,0,0.0,13
311,ethylene-none,10,0.03205128205128205,311
032,R-Br-R-SH,0,0.0,8
191,CH2CH(CH2)8COOH-ethylene,0,0.0,8
173,ethylene-isobornyl acrylate,2,1.0,1
331,CH2CH(CH2)4OH-norbonene,0,0.0,6
230,ethylene-tert-butyl-10-undecenoate,3,1.0,2
210,ethylene-methyl vinyl ketone,2,1.0,1
058,ethylene-tert-butyl acrylate,0,0.0,16
412,CO_nonalt-ethylene,7,0.3181818181818182,21
387,R-Br-R-SH,0,0.0,4
303,allyl trimethoxysilane-ethylene,2,1.0,1
471,allyl butyl ether-ethylene,0,0.0,3
186,ethylene-isobornyl acrylate,2,0.6666666666666666,2
294,ethylene-norbonene,18,0.5454545454545454,162
109,NB-COOH-ethylene,4,1.0,3
355,allyl acetate-ethylene,25,0.9615384615384616,69
395,allyl chloride-ethylene,11,1.0,10
305,ethylene-vinyl trimethoxysilane,11,0.7333333333333333,56
232,ethyl acrylate-ethylene,0,0.0,1
368,CH2CH(CH2)9Cl-ethylene,4,0.5714285714285714,10
293,1-butene-none,3,1.0,2
328,ethylene-methyl 10-undecenoate,0,0.0,21
177,NB-OCOMe-ethylene,2,1.0,1
145,allyl ethyl ether-ethylene,4,0.5714285714285714,12
114,dodecyl acrylate-ethylene,2,1.0,1
140,1-hexene-ethylene,4,1.0,3
222,acrylonitrile-ethylene,13,1.0,12
290,R-Br-R-SH,0,0.0,12
417,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",0,0.0,1
159,dodecyl acrylate-ethylene,2,1.0,1
343,CH2CH(CH2)9Cl-ethylene,4,1.0,4
222,5-hexenyl acetate-ethylene,3,1.0,2
056,norbonene-styrene,0,0.0,3
114,5-hexene-1-yl-acetate-ethylene,4,1.0,3
139,butyl acrylate-ethylene,14,1.0,24
395,CH2CH(CH2)4Br-norbonene,0,0.0,3
097,butyl acrylate-ethylene,13,0.7647058823529411,60
212,FOA-ethylene,2,0.6666666666666666,2
297,CH2CH(CH2)4Br-norbonene,0,0.0,3
244,allyl pivalate-propylene,4,0.8,6
466,CH2CH(CH2)4OAc-ethylene,0,0.0,1
114,ethylene-n-butyl vinyl ether,3,1.0,2
452,C-H-R-Br,0,0.0,1
294,allyl ethyl ether-norbonene,0,0.0,18
416,5-norbornene-2-yl acetate-ethylene,0,0.0,7
159,5-hexene-1-yl-acetate-ethylene,4,1.0,3
451,ethylene-isobornyl acrylate,2,1.0,1
142,CH2CH(CH2)4OH-norbonene,0,0.0,3
286,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
261,DMAA-ethylene,5,1.0,4
335,FOA-ethylene,4,1.0,4
041,R-BOH2-R-OH,0,0.0,48
437,CH2CH(CH2)4Br-ethylene,0,0.0,4
159,ethylene-n-butyl vinyl ether,3,1.0,2
177,R-Br-R-SH,0,0.0,4
330,R-Br-R-C=C,0,0.0,8
016,allyl pivalate-ethylene,0,0.0,1
369,CH2CH(CH2)4OAc-ethylene,2,0.3333333333333333,5
338,ethylene-isobornyl acrylate,3,1.0,2
413,ethylene-norbonene,3,0.10714285714285714,27
460,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",0,0.0,1
118,ethylene-vinyl trimethoxysilane,9,1.0,8
468,allyl ethyl ether-norbonene,0,0.0,3
327,CH2CH(CH2)4Cl-ethylene,0,0.0,12
327,N-isopropylacrylamide-ethylene,2,0.6666666666666666,2
184,allyl cyanide-ethylene,3,1.0,2
225,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
246,ethylene-ethylene glycol monoacrylate,5,1.0,6
298,allyl ethyl ether-norbonene,0,0.0,3
172,R-BOH2-R-OH,0,0.0,4
456,ethyl acrylate-ethylene,0,0.0,1
311,R-Br-R-SiOMe3,0,0.0,1
392,allyl ethyl ether-ethylene,4,1.0,3
404,allyl acetate-propylene,3,0.75,3
350,methyl acrylate-propylene,4,0.5714285714285714,12
385,allyl cyanide-propylene,0,0.0,2
397,ethylene-styrene,3,1.0,2
418,acrylonitrile-ethylene,0,0.0,12
074,ethylene-isobornyl acrylate,2,1.0,1
147,ethylene-vinyl acetate,12,1.0,11
245,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,0.4,4
278,allyl acetate-ethylene,23,0.9583333333333334,23
435,Aryl halide-Phenylboronic acid,0,0.0,5
431,butyl vinyl ether-ethylene,0,0.0,20
418,5-hexenyl acetate-ethylene,0,0.0,2
175,Aryl halide-Phenylboronic acid,0,0.0,5
009,methyl 10-undecenoate-norbonene,0,0.0,3
187,ethylene-isobornyl acrylate,2,0.25,7
347,ethylene-vinyl triethoxysilane,0,0.0,1
233,1-hexene-ethylene,4,1.0,3
315,allyl cyanide-propylene,0,0.0,26
046,1-butene-none,0,0.0,2
165,ethylene-isobornyl acrylate,2,0.6666666666666666,2
437,NB-COOH-ethylene,0,0.0,3
446,none-norbonene,7,0.5833333333333334,20
451,allyl acetate-norbonene,0,0.0,3
357,acrylic acid-ethylene,19,1.0,34
078,methyl acrylate-norbonene,6,1.0,5
237,acrylic acid-ethylene,18,1.0,17
010,acrylic acid-ethylene,0,0.0,17
273,allyl cyanide-propylene,0,0.0,2
338,allyl acetate-norbonene,0,0.0,6
189,ethylene-vinyl trimethoxysilane,4,0.3333333333333333,32
005,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",0,0.0,1
053,butyl vinyl ether-ethylene,0,0.0,20
158,C-H-R-Br,0,0.0,1
234,5-norbornene-2-yl acetate-ethylene,8,1.0,7
344,methyl acrylate-propylene,4,0.8,6
053,R-BOH2-R-Cl,0,0.0,1
108,allyl acetate-ethylene,14,0.5833333333333334,23
321,allyl pivalate-ethylene,0,0.0,1
231,CH2CH(CH2)9OH-ethylene,12,1.0,11
453,CH2CH(CH2)4Br-ethylene,5,1.0,4
046,ethylene-methyl acrylate,0,0.0,110
243,dodecyl acrylate-ethylene,2,0.6666666666666666,2
084,allyl methyl ether-ethylene,3,0.75,3
206,allyl trimethoxysilane-ethylene,2,1.0,1
350,CH2CH(CH2)9OH-norbonene,0,0.0,12
420,allyl ethyl ether-norbonene,0,0.0,6
330,allyl acetate-norbonene,0,0.0,6
060,ethylene-ethylene glycol monoacrylate,0,0.0,3
441,R-Br-R-C=C,0,0.0,16
243,5-hexene-1-yl-acetate-ethylene,4,0.8,6
032,methyl acrylate-propylene,3,0.6,6
117,NB-OCOMe-ethylene,2,1.0,1
458,CH2CH(CH2)4OH-norbonene,0,0.0,3
235,ethylene-methyl acrylate,102,0.918918918918919,110
387,methyl acrylate-propylene,3,0.75,3
383,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
243,ethylene-n-butyl vinyl ether,3,0.75,4
082,1-hexene-ethylene,5,0.7142857142857143,12
203,ethylene-vinyl chloride,5,0.8333333333333334,5
363,6FA-ethylene,5,1.0,6
003,Aryl halide-Phenylboronic acid,0,0.0,5
440,ethylene-vinyl trimethoxysilane,10,1.0,16
187,allyl acetate-norbonene,0,0.0,21
241,acrylonitrile-ethylene,0,0.0,108
095,ethyl acrylate-ethylene,2,1.0,1
249,PhI-norbonene,0,0.0,3
080,ethylene-ethylene glycol monoacrylate,5,0.7142857142857143,12
370,R-BOH2-R-OH,0,0.0,4
263,ethylene-styrene,3,1.0,2
165,allyl acetate-norbonene,0,0.0,6
306,H2-oct-1-ene,0,0.0,6
381,ethylene-styrene,4,1.0,4
343,norbonene-styrene,0,0.0,6
241,5-hexenyl acetate-ethylene,0,0.0,18
015,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
358,ethylene-isobornyl acrylate,3,1.0,2
389,methyl acrylate-norbonene,6,1.0,5
164,Aryl halide-Phenylboronic acid,0,0.0,10
123,CH2CH(CH2)4Br-norbonene,0,0.0,6
213,CH2CH(CH2)8COOH-ethylene,9,1.0,8
117,R-Br-R-SH,0,0.0,4
318,R-BOH2-R-OH,0,0.0,4
329,5-norbornene-2-yl acetate-ethylene,8,1.0,7
344,CH2CH(CH2)9OH-norbonene,0,0.0,6
232,R-BOH2-R-Br,2,0.10526315789473684,18
453,NB-COOH-ethylene,4,1.0,3
435,4-penten-1-ol-ethylene,0,0.0,1
312,ethylene-vinyl trimethoxysilane,0,0.0,16
175,4-penten-1-ol-ethylene,2,1.0,1
417,C-H-R-Br,0,0.0,1
035,allyl acetate-propylene,0,0.0,3
346,ethylene-norbonene,15,0.5172413793103449,54
215,5-norbornene-2-yl acetate-ethylene,8,1.0,7
333,allyl chloride-ethylene,11,1.0,10
378,ethylene-norbonene,15,0.5172413793103449,54
439,ethylene-vinyl acetate,13,1.0,22
250,Aryl halide-Phenylboronic acid,0,0.0,5
032,CH2CH(CH2)9OH-norbonene,0,0.0,6
084,ethylene-n-butyl vinyl ether,5,1.0,6
003,allyl chloride-propylene,0,0.0,1
428,ethyl vinyl ether-ethylene,0,0.0,2
084,NB-CH2OH-ethylene,4,0.6666666666666666,9
387,CH2CH(CH2)9OH-norbonene,0,0.0,3
014,ethylene-tert-butyl vinyl ether,0,0.0,1
293,2-vinylfuran-ethylene,5,0.7142857142857143,6
271,NB-OCOMe-ethylene,2,0.6666666666666666,2
198,allyl ethyl ether-norbonene,0,0.0,15
356,ethylene-tert-butyl vinyl ether,2,0.6666666666666666,2
229,allyl acetate-ethylene,23,0.9583333333333334,23
164,allyl chloride-propylene,0,0.0,2
107,ethylene-methyl vinyl ketone,3,1.0,2
326,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
056,ethylene-vinyl chloride,0,0.0,5
124,CH2CH(CH2)8COOH-ethylene,10,0.8333333333333334,32
119,ethylene-isobornyl acrylate,2,1.0,1
115,allyl cyanide-ethylene,3,1.0,2
358,allyl acetate-norbonene,0,0.0,6
208,acrylic acid-ethylene,18,1.0,17
355,dodecyl acrylate-ethylene,3,0.75,3
