lig_id,ligand_name,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton
267,p-o-76,1141,"JACS 2012, 134, 8802-8805",ethylenenone,Pd,ethylene,none,toluene,80,30,none,,,,,,,350,,39,1,none,
267,p-o-76,1142,"JACS 2012, 134, 8802-8805",ethylenenone,Pd,ethylene,none,toluene,100,30,none,,,,,,,1900,,15,1,none,
267,p-o-76,1143,"JACS 2012, 134, 8802-8805",ethylenenone,Pd,ethylene,none,toluene,100,30,none,,,,,,,1300,,25,1,none,
267,p-o-76,1144,"JACS 2012, 134, 8802-8805",ethylenenone,Pd,ethylene,none,toluene,100,30,none,,,,,,,2800,,29,1,none,
267,p-o-76,1145,"JACS 2012, 134, 8802-8805",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,30,132,,,,,,,0.72,,1.5,15,1.3,
267,p-o-76,1146,"JACS 2012, 134, 8802-8805",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,30,132,,,,,,,1.1,,1.3,16,1.4,
267,p-o-76,1147,"JACS 2012, 134, 8802-8805",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,80,30,33,,,,,,,1.4,,7.5,12,1,
267,p-o-76,1148,"JACS 2012, 134, 8802-8805",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,80,30,33,,,,,,,7.6,,15,12,1.2,
267,p-o-76,1149,"JACS 2012, 134, 8802-8805",ethylenevinyl chloride,Pd,ethylene,vinyl chloride,toluene,80,30,35,,,,,,,0.05,,2.7,89,0,
267,p-o-76,1150,"JACS 2012, 134, 8802-8805",ethyleneallyl chloride,Pd,ethylene,allyl chloride,toluene,80,30,37,,,,,,,0.31,,5.8,20,1.1,
267,p-o-76,1151,"JACS 2012, 134, 8802-8805",ethyleneallyl chloride,Pd,ethylene,allyl chloride,toluene,80,30,37,,,,,,,0.93,,8.6,20,0.7,
267,p-o-76,1152,"JACS 2012, 134, 8802-8805",ethyleneacrylonitrile,Pd,ethylene,acrylonitrile,toluene,100,30,38,,,,,,,0.58,,1.4,86,2.1,
267,p-o-76,1153,"JACS 2012, 134, 8802-8805",ethyleneacrylonitrile,Pd,ethylene,acrylonitrile,toluene,100,30,38,,,,,,,0.69,,1.6,72,2.5,
267,p-o-76,1154,"JACS 2012, 134, 8802-8805",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,30,39,,,,,,,0.66,,9.3,21,2,
267,p-o-76,1155,"JACS 2012, 134, 8802-8805",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,30,39,,,,,,,1.2,,8,20,4.1,
267,p-o-76,1156,"JACS 2012, 134, 8802-8805",ethylenemethyl methacrylate,Pd,ethylene,methyl methacrylate,toluene,80,30,23,,,,,,,0,,0,18,0,
267,p-o-76,1157,"JACS 2012, 134, 8802-8805",ethylenemethyl methacrylate,Pd,ethylene,methyl methacrylate,toluene,80,30,23,,,,,,,0,,0,12,0,
276,n-n-23,1158,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,8.106,none,,,,,,,4.84375,,49200,16,none,
276,n-n-23,1159,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,13.7802,none,,,,,,,5.125,,54600,16,none,
276,n-n-23,1160,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,27.5604,none,,,,,,,4.58125,,49300,16,none,
276,n-n-23,1161,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,8.106,none,,,,,,,4.7125,,48400,16,none,
276,n-n-23,1162,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,13.7802,none,,,,,,,5.6625,,63400,16,none,
276,n-n-23,1163,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,27.5604,none,,,,,,,5.4875,,63800,16,none,
277,n-n-24,1164,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,8.106,none,,,,,,,2.16875,,16200,16,none,
277,n-n-24,1165,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,13.7802,none,,,,,,,2.2,,18400,16,none,
277,n-n-24,1166,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,27.5604,none,,,,,,,2.1125,,24200,16,none,
277,n-n-24,1167,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,8.106,none,,,,,,,1.5625,,18900,16,none,
277,n-n-24,1168,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,13.7802,none,,,,,,,1.5375,,22600,16,none,
277,n-n-24,1169,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,27.5604,none,,,,,,,1.5625,,23700,16,none,
276,n-n-23,1170,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,2.447,,,,,,,3.18182,,29600,16.5,1.7,
276,n-n-23,1171,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,4.894,,,,,,,2.16364,,28100,16.5,3.7,
276,n-n-23,1172,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,10.195,,,,,,,1.33939,,14000,16.5,6.3,
276,n-n-23,1173,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,20.39,,,,,,,0.89091,,4700,16.5,13.8,
276,n-n-23,1174,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,13.98285,20.39,,,,,,,1.10909,,13100,16.5,5.4,
276,n-n-23,1175,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,4.894,,,,,,,1.81818,,22600,16.5,4.2,
276,n-n-23,1176,"ACS Catal. 2015, 5, 456−464",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,6.0795,10.195,,,,,,,1.21212,,13600,16.5,7,
276,n-n-23,1177,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,8.106,none,,,,,,,4.484848485,,57200,16.5,none,
276,n-n-23,1178,"ACS Catal. 2015, 5, 456−464",ethylenenone,Pd,ethylene,none,dcm,25,13.98285,none,,,,,,,4.666666667,,63700,16.5,none,
278,p-o-85,1179,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,2400,,7700,0.5,none,
278,p-o-85,1180,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,7100,,8200,0.5,none,
278,p-o-85,1181,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,20,none,,,,,,,8500,,9500,0.5,none,
279,p-o-86,1182,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,3700,,11000,0.5,none,
279,p-o-86,1183,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,7500,,12600,0.5,none,
279,p-o-86,1184,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,20,none,,,,,,,8700,,11800,0.5,none,
280,p-o-87,1185,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,1900,,900,0.5,none,
280,p-o-87,1186,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,3200,,1000,0.5,none,
280,p-o-87,1187,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,20,none,,,,,,,3300,,1100,0.5,none,
281,p-o-88,1188,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,6300,,20300,0.5,none,
281,p-o-88,1189,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,10000,,25100,0.5,none,
281,p-o-88,1190,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,20,none,,,,,,,11200,,21400,0.5,none,
281,p-o-88,1191,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,60,10,none,,,,,,,1300,,90000,0.5,none,
281,p-o-88,1192,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,60,20,none,,,,,,,1400,,82600,0.5,none,
282,p-o-89,1193,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,7500,,32000,0.5,none,
282,p-o-89,1194,"Organometallics 2019, 38, 2990−2997",ethylenenone,Pd,ethylene,none,toluene,80,20,none,,,,,,,10200,,26000,0.5,none,
279,p-o-86,1195,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,15,,,,,,,75,,8600,1,1.4,
279,p-o-86,1196,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,100,,,,,,,30,,6600,1,7.1,
282,p-o-89,1197,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,100,,,,,,,15,,5700,1,5.4,
281,p-o-88,1198,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,15,,,,,,,428,,32700,1,0.1,
281,p-o-88,1199,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,30,,,,,,,213,,20700,1,0.2,
281,p-o-88,1200,"Organometallics 2019, 38, 2990−2997",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,10,100,,,,,,,50,,3400,1,0.9,
279,p-o-86,1201,"Organometallics 2019, 38, 2990−2997",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,toluene,80,10,100,,,,,,,8,,3200,1,5.1,
281,p-o-88,1202,"Organometallics 2019, 38, 2990−2997",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,toluene,80,10,100,,,,,,,18,,5600,1,1,
279,p-o-86,1203,"Organometallics 2019, 38, 2990−2997",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,toluene,80,10,100,,,,,,,18,,3800,1,5.5,
281,p-o-88,1204,"Organometallics 2019, 38, 2990−2997",ethylenetert-butyl acrylate,Pd,ethylene,tert-butyl acrylate,toluene,80,10,100,,,,,,,35,,7200,1,0.9,
279,p-o-86,1205,"Organometallics 2019, 38, 2990−2997",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,10,15,,,,,,,83,,2500,1,0.9,
279,p-o-86,1206,"Organometallics 2019, 38, 2990−2997",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,10,100,,,,,,,10,,800,1,3.9,
282,p-o-89,1207,"Organometallics 2019, 38, 2990−2997",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,10,100,,,,,,,8,,800,1,4.7,
281,p-o-88,1208,"Organometallics 2019, 38, 2990−2997",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,10,15,,,,,,,222,,9100,1,0.2,
281,p-o-88,1209,"Organometallics 2019, 38, 2990−2997",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,10,100,,,,,,,36,,1800,1,0.8,
279,p-o-86,1210,"Organometallics 2019, 38, 2990−2997",ethylenevinyl trimethoxysilane,Pd,ethylene,vinyl trimethoxysilane,toluene,80,10,100,,,,,,,0,,0,1,0,
281,p-o-88,1211,"Organometallics 2019, 38, 2990−2997",ethylenevinyl trimethoxysilane,Pd,ethylene,vinyl trimethoxysilane,toluene,80,10,100,,,,,,,15,,5000,1,1,
279,p-o-86,1212,"Organometallics 2019, 38, 2990−2997",ethylenen-butyl vinyl ether,Pd,ethylene,n-butyl vinyl ether,toluene,80,10,15,,,,,,,0,,0,1,0,
281,p-o-88,1213,"Organometallics 2019, 38, 2990−2997",ethylenen-butyl vinyl ether,Pd,ethylene,n-butyl vinyl ether,toluene,80,10,15,,,,,,,14,,1900,1,0.2,
279,p-o-86,1214,"Organometallics 2019, 38, 2990−2997",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,80,10,15,,,,,,,1,,0,1,0,
281,p-o-88,1215,"Organometallics 2019, 38, 2990−2997",ethylenevinyl acetate,Pd,ethylene,vinyl acetate,toluene,80,10,15,,,,,,,34,,12200,1,0,
279,p-o-86,1216,"Organometallics 2019, 38, 2990−2997",ethyleneacrylonitrile,Pd,ethylene,acrylonitrile,toluene,80,10,15,,,,,,,9,,3300,1,0,
281,p-o-88,1217,"Organometallics 2019, 38, 2990−2997",ethyleneacrylonitrile,Pd,ethylene,acrylonitrile,toluene,80,10,15,,,,,,,130,,25900,1,0,
281,p-o-88,1218,"Organometallics 2019, 38, 2990−2997",ethyleneacrylonitrile,Pd,ethylene,acrylonitrile,toluene,80,10,100,,,,,,,9,,1500,1,0,
283,p-o-90,1219,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,28.371,none,,,,,,,125,,240,2,none,
137,p-o-40,1220,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,17.22525,none,,,,,,,1150,,1890,2,none,
137,p-o-40,1221,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,28.371,none,,,,,,,1470,,1760,2,none,
284,p-o-92,1222,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,17.22525,none,,,,,,,2.2,,< 570,2,none,
284,p-o-92,1223,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,28.371,none,,,,,,,1,,< 570,2,none,
284,p-o-92,1224,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,40,28.371,none,,,,,,,0,,0,2,none,
285,p-o-93,1225,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,17.22525,none,,,,,,,1030,,1460,2,none,
285,p-o-93,1226,"Organometallics 2014, 33, 3546−3555",ethylenenone,Pd,ethylene,none,toluene,80,28.371,none,,,,,,,2640,,1430,2,none,
137,p-o-40,1227,"Organometallics 2014, 33, 3546−3555",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,28.371,75,,,,,,,58,,1500,2,1.5,
285,p-o-93,1228,"Organometallics 2014, 33, 3546−3555",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,28.371,75,,,,,,,150,,770,2,2.6,
137,p-o-40,1229,"Organometallics 2014, 33, 3546−3555",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,28.371,37.5,,,,,,,1.2,,915,2,0.45,
285,p-o-93,1230,"Organometallics 2014, 33, 3546−3555",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,28.371,37.5,,,,,,,7.1,,1465,2,1.1,
243,p-o-63,1231,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,160,,1100,0.5,none,
284,p-o-95,1232,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,7000,,37000,0.5,none,
244,p-o-64,1233,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,1500,,2900,0.5,none,
284,p-o-95,1234,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,8500,,41000,0.5,none,
243,p-o-63,1235,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,140,,4500,0.5,none,
284,p-o-95,1236,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,6000,,130000,0.5,none,
244,p-o-64,1237,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,1200,,6600,0.5,none,
285,p-o-97,1238,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,60,,1100,0.5,none,
284,p-o-95,1239,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,6600,,58000,0.16,none,
284,p-o-95,1240,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,3500,,190000,1,none,
284,p-o-95,1241,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,100,9.11925,none,,,,,,,13400,,16000,0.5,none,
284,p-o-95,1242,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,60,9.11925,none,,,,,,,520,,120000,0.5,none,
284,p-o-95,1243,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,40,9.11925,none,,,,,,,120,,52000,0.5,none,
284,p-o-95,1244,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,,20,,46000,0.5,none,
284,p-o-95,1245,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,,9.2,,100000,12,none,
244,p-o-64,1246,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,,7.5,,11000,12,none,
38,p-o-2,1247,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,20,9.11925,none,,,,,,,0,,0,12,none,
38,p-o-2,1248,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,60,9.11925,none,,,,,,,40,,0,0.5,none,
38,p-o-2,1249,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,80,9.11925,none,,,,,,,600,,20000,0.5,none,
38,p-o-2,1250,"ACS Catal. 2015, 5, 5932−5937",ethylenenone,Pd,ethylene,none,toluene,100,9.11925,none,,,,,,,1200,,15000,0.5,none,
284,p-o-95,1251,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,20,9.11925,50,,,,,,,0.6,,26000,12,2.3,
284,p-o-95,1252,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,9.11925,50,,,,,,,6,,18000,1,3.2,
284,p-o-95,1253,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,9.11925,50,,,,,,,14,,32000,1,7.1,
284,p-o-95,1254,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,9.11925,150,,,,,,,6.5,,12000,1,33,
284,p-o-95,1255,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,5.06625,50,,,,,,,8.7,,27000,1,16,
244,p-o-64,1256,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,9.11925,50,,,,,,,2,,2300,1,3.2,
284,p-o-95,1257,"ACS Catal. 2015, 5, 5932−5937",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,9.11925,50,,,,,,,1.7,,13000,12,0.4,
284,p-o-95,1258,"ACS Catal. 2015, 5, 5932−5937",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,5.06625,50,,,,,,,0.4,,3200,12,2.2,
284,p-o-95,1259,"ACS Catal. 2015, 5, 5932−5937",ethyleneallyl acetate,Pd,ethylene,allyl acetate,toluene,80,9.11925,50,,,,,,,2.7,,5800,12,0.5,
284,p-o-95,1260,"ACS Catal. 2015, 5, 5932−5937",ethyleneallyl acetate,Pd,ethylene,allyl acetate,toluene,80,5.06625,50,,,,,,,0.5,,2500,12,2.8,
38,p-o-2,1261,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,20,9.11925,50,,,,,,,0,,0,12,0,
38,p-o-2,1262,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,9.11925,50,,,,,,,30,,11000,1,10,
38,p-o-2,1263,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,9.11925,150,,,,,,,15,,4400,1,40,
38,p-o-2,1264,"ACS Catal. 2015, 5, 5932−5937",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,5.06625,50,,,,,,,25,,4500,1,17,
286,p-o-98,1265,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,2900,,5200,1,none,
287,p-o-99,1266,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,1700,,39000,0.25,none,
288,p-o-100,1267,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,23,none,,,,,,,1000,,81000,0.5,none,
289,p-o-101,1268,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,0,,0,0.5,none,
290,p-o-102,1269,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,5800,,120000,0.25,none,
290,p-o-102,1270,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,15,none,,,,,,,2800,,130000,0.5,none,
290,p-o-102,1271,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,7,none,,,,,,,2000,,100000,0.5,none,
290,p-o-102,1272,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,3.5,none,,,,,,,950,,21000,0.5,none,
291,p-o-103,1273,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,2500,,120000,0.25,none,
292,p-o-104,1274,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,2200,,240000,0.25,none,
292,p-o-104,1275,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,3.5,none,,,,,,,270,,16000,2,none,
293,p-o-105,1276,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,10000,,80000,0.25,none,
294,p-o-106,1277,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenenone,Pd,ethylene,none,toluene,90,30,none,,,,,,,6800,,120000,0.25,none,
290,p-o-102,1278,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,30,660,,,,,,,2.167,,21000,12,2.3,
290,p-o-102,1279,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,90,30,330,,,,,,,11.875,,47000,48,4.6,
294,p-o-106,1280,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,90,30,300,,,,,,,15.417,,85000,48,1.7,
294,p-o-106,1281,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,90,30,600,,,,,,,6.25,,49000,48,4.1,
294,p-o-106,1282,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,90,30,900,,,,,,,3.125,,28000,48,5.4,
294,p-o-106,1283,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,90,30,300,,,,,,,9.792,,84000,48,2.7,
294,p-o-106,1284,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,70,40,300,,,,,,,20.833,,220000,48,0.7,
294,p-o-106,1285,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,60,40,300,,,,,,,20.833,,190000,48,0.3,
294,p-o-106,1286,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,70,40,150,,,,,,,37.5,,190000,48,0.3,
294,p-o-106,1287,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,90,30,600,,,,,,,5.417,,53000,48,8.2,
294,p-o-106,1288,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,90,30,900,,,,,,,3.958,,62000,48,9.6,
294,p-o-106,1289,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneisobornyl acrylate,Pd,ethylene,isobornyl acrylate,toluene,90,30,300,,,,,,,8.125,,92000,48,1.5,
294,p-o-106,1290,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneisobornyl acrylate,Pd,ethylene,isobornyl acrylate,toluene,90,30,600,,,,,,,4.167,,37000,48,2.4,
294,p-o-106,1291,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneisobornyl acrylate,Pd,ethylene,isobornyl acrylate,toluene,90,30,900,,,,,,,3.75,,18000,48,4.3,
294,p-o-106,1292,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,90,30,300,,,,,,,2.292,,31000,48,1.5,
294,p-o-106,1293,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,90,30,600,,,,,,,1.271,,12000,48,3.1,
294,p-o-106,1294,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,90,30,900,,,,,,,0.875,,3000,48,4,
294,p-o-106,1295,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,90,30,300,,,,,,,1.021,,21000,48,0.5,
294,p-o-106,1296,"J. Am. Chem. Soc. 2018, 140, 8841−8850",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,90,30,600,,,,,,,0.979,,39000,48,0.2,
